ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,15,12,11,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,9,9
319,28,28,28,27,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27
320,0,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,25,24,22,21,21,21,22,22,21,21,20,20,21,21,21,21,20,20,20,20,21
333,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
334,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
342,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
343,7,5,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,3,5,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
355,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,20,18,18,18,18,18,17,16,15,15,16,16,16,15,14,14,14,14,15,14,14
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0,8,10,11,12,13,14,15,15,16,16,17,17,18,19,20,20,21,21,22,23
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,167,125,92,83,84,85,85,80,74,69,68,69,72,72,69,64,59,58,59,62,63
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,54,42,30,26,26,27,29,28,26,24,23,23,25,26,26,24,22,21,21,22,24
372,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
373,7,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4
374,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,37,32,30,29,29,29,29,28,27,26,26,26,27,26,26,25,24,24,24,25,25
376,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,8,7,7,6,6,7,7,7,7,6,6,6,7,7,7,7,6,6,6,7,7
378,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
379,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
380,78,61,44,39,40,41,43,41,39,35,34,35,37,38,38,35,32,31,31,33,35
381,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382,1,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
383,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
384,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
385,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
386,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6
387,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
389,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4
390,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
393,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
405,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
411,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
412,10,11,11,11,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,14,14
413,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,8,8,7,7,7,8,8,8,7,7,7,7,7,8,8,7,7,7,7,7,8
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
423,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,7,7,7,6,6,7,7,7,7,6,6,6,7,7,7,7,6,6,6,7,7
426,11,11,10,10,10,10,11,11,11,10,10,11,11,11,11,11,11,11,11,12,12
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,13,12,12,11,12,12,12,12,12,12,11,12,12,12,12,12,12,11,12,12,12
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
433,68,66,65,64,64,64,64,64,63,63,62,62,63,62,62,62,61,61,61,61,61
434,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
435,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
438,6,6,6,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5
439,4,4,4,3,3,4,4,4,4,3,3,3,4,4,4,4,3,3,3,4,4
440,7,6,6,5,6,6,6,6,6,6,5,5,6,6,6,6,5,5,5,6,6
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
457,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,9,8,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,6,5
485,1086,1065,1013,991,1000,1017,1034,1039,1031,1018,1006,1014,1031,1039,1049,1043,1031,1028,1028,1045,1061
486,9,24,30,33,34,35,37,38,40,41,42,43,43,44,46,48,49,50,51,52,54
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,177,188,208,215,217,211,202,199,200,204,208,207,203,195,191,193,197,201,200,196,190
489,45,40,36,35,36,36,36,35,34,33,33,33,34,34,33,32,31,31,31,32,32
490,79,59,41,37,37,37,38,36,33,31,30,30,31,32,31,28,26,25,26,27,28
491,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
492,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,9,16,18,19,20,21,22,22,23,24,24,24,25,25,26,27,27,28,28,29,30
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
497,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5
509,68,58,53,51,52,52,51,49,47,46,46,46,47,47,45,43,42,42,43,44,43
510,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
511,0,7,11,13,14,15,16,17,18,19,19,20,20,21,22,23,24,25,26,27,28
512,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
517,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
518,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
519,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
520,11,12,13,14,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13
521,27,26,25,24,25,25,25,24,24,24,23,23,24,24,23,23,23,23,23,23,23
522,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3
523,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
525,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
526,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
527,0,31,42,46,49,52,57,60,63,66,66,69,70,73,78,81,83,85,87,90,95
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,0,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,0,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4
534,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
541,5,11,13,14,14,15,16,17,17,18,18,18,18,19,20,20,21,21,21,22,23
542,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
543,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
549,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,8,7,6,5,5,6,6,6,6,5,5,5,6,6,6,6,5,5,5,6,6
553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,5,5,5,5,5,5
561,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
562,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,5,4,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3
571,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,9,8,6,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4,4
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
576,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5
577,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579,72,69,65,64,64,65,66,66,65,64,63,64,65,65,65,65,64,63,63,64,65
580,29,31,33,33,34,34,34,34,34,35,34,35,35,35,35,35,35,36,36,36,36
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
585,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
588,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
591,43,38,36,35,36,36,35,34,33,33,33,33,33,33,32,31,31,31,31,32,31
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
595,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
600,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
601,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,3,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
608,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
617,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
